#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
POLR2E	POLR2I	9606.ENSP00000478303	9606.ENSP00000221859	0	0.992	0.900	0	0.999
POLR2E	TWISTNB	9606.ENSP00000478303	9606.ENSP00000222567	0	0.844	0.800	0	0.967
POLR2E	SUPT4H1	9606.ENSP00000478303	9606.ENSP00000225504	0	0.953	0.600	0	0.980
POLR2E	POLR3B	9606.ENSP00000478303	9606.ENSP00000228347	0	0.964	0.800	0	0.992
POLR2E	POLR2J	9606.ENSP00000478303	9606.ENSP00000292614	0	0.967	0.900	0	0.996
POLR2E	POLR3K	9606.ENSP00000478303	9606.ENSP00000293860	0	0.954	0.800	0	0.990
POLR2E	POLR3E	9606.ENSP00000478303	9606.ENSP00000299853	0	0.936	0.600	0	0.973
POLR2E	POLR2G	9606.ENSP00000478303	9606.ENSP00000301788	0	0.981	0.900	0	0.998
POLR2E	SUPT6H	9606.ENSP00000478303	9606.ENSP00000319104	0	0.917	0.600	0	0.965
POLR2E	POLR2L	9606.ENSP00000478303	9606.ENSP00000324124	0	0.964	0.900	0	0.996
POLR2E	ZNRD1	9606.ENSP00000478303	9606.ENSP00000331111	0	0.974	0.800	0	0.994
POLR2E	POLR3C	9606.ENSP00000478303	9606.ENSP00000334564	0	0.958	0.600	0	0.982
POLR2E	POLR2K	9606.ENSP00000478303	9606.ENSP00000342889	0	0.964	0.900	0	0.996
POLR2E	POLR3H	9606.ENSP00000478303	9606.ENSP00000347345	0	0.954	0.600	0	0.981
POLR2E	POLR3A	9606.ENSP00000478303	9606.ENSP00000361446	0	0.955	0.800	0	0.990
POLR2E	POLR3F	9606.ENSP00000478303	9606.ENSP00000366828	0	0.960	0.600	0	0.983
POLR2E	TBP	9606.ENSP00000478303	9606.ENSP00000375942	0	0.923	0.600	0	0.968
POLR2E	POLR3D	9606.ENSP00000478303	9606.ENSP00000380904	0	0.953	0.600	0	0.980
POLR2E	POLR2F	9606.ENSP00000478303	9606.ENSP00000403852	0	0.964	0.900	0	0.996
POLR2E	POLR2H	9606.ENSP00000478303	9606.ENSP00000415536	0	0.945	0.900	0	0.994
POLR2E	TCEA1	9606.ENSP00000478303	9606.ENSP00000428426	0	0.963	0.600	0	0.984
POLR2E	SUPT5H	9606.ENSP00000478303	9606.ENSP00000470252	0	0.986	0.600	0	0.994
POLR2F	POLR2I	9606.ENSP00000403852	9606.ENSP00000221859	0	0.993	0.900	0	0.999
POLR2F	TWISTNB	9606.ENSP00000403852	9606.ENSP00000222567	0	0.844	0.800	0	0.967
POLR2F	SUPT4H1	9606.ENSP00000403852	9606.ENSP00000225504	0	0.982	0.600	0	0.992
POLR2F	POLR3B	9606.ENSP00000403852	9606.ENSP00000228347	0	0.832	0.800	0	0.965
POLR2F	POLR2J	9606.ENSP00000403852	9606.ENSP00000292614	0	0.963	0.900	0	0.996
POLR2F	POLR3K	9606.ENSP00000403852	9606.ENSP00000293860	0	0.867	0.800	0	0.972
POLR2F	POLR3E	9606.ENSP00000403852	9606.ENSP00000299853	0	0.732	0.600	0	0.888
POLR2F	POLR2G	9606.ENSP00000403852	9606.ENSP00000301788	0	0.981	0.900	0	0.998
POLR2F	SUPT6H	9606.ENSP00000403852	9606.ENSP00000319104	0	0.800	0.600	0	0.916
POLR2F	POLR2L	9606.ENSP00000403852	9606.ENSP00000324124	0	0.986	0.900	0	0.998
POLR2F	ZNRD1	9606.ENSP00000403852	9606.ENSP00000331111	0	0.865	0.800	0	0.971
POLR2F	POLR3C	9606.ENSP00000403852	9606.ENSP00000334564	0	0.833	0.600	0	0.930
POLR2F	POLR2K	9606.ENSP00000403852	9606.ENSP00000342889	0	0.964	0.900	0	0.996
POLR2F	POLR3H	9606.ENSP00000403852	9606.ENSP00000347345	0	0.895	0.600	0	0.956
POLR2F	POLR3A	9606.ENSP00000403852	9606.ENSP00000361446	0	0.955	0.800	0	0.990
POLR2F	POLR3F	9606.ENSP00000403852	9606.ENSP00000366828	0	0.920	0.600	0	0.966
POLR2F	TBP	9606.ENSP00000403852	9606.ENSP00000375942	0	0.871	0.600	0	0.946
POLR2F	POLR3D	9606.ENSP00000403852	9606.ENSP00000380904	0	0.897	0.600	0	0.957
POLR2F	TCEA1	9606.ENSP00000403852	9606.ENSP00000428426	0	0.963	0.600	0	0.984
POLR2F	SUPT5H	9606.ENSP00000403852	9606.ENSP00000470252	0	0.985	0.600	0	0.993
POLR2F	POLR2H	9606.ENSP00000403852	9606.ENSP00000415536	0	0.980	0.900	0	0.998
POLR2G	POLR2I	9606.ENSP00000301788	9606.ENSP00000221859	0	0.990	0.900	0	0.999
POLR2G	SUPT4H1	9606.ENSP00000301788	9606.ENSP00000225504	0	0.955	0.600	0	0.981
POLR2G	POLR2J	9606.ENSP00000301788	9606.ENSP00000292614	0	0.979	0.900	0	0.997
POLR2G	SUPT6H	9606.ENSP00000301788	9606.ENSP00000319104	0	0.800	0.600	0	0.916
POLR2G	TBP	9606.ENSP00000301788	9606.ENSP00000375942	0	0.871	0.600	0	0.946
POLR2G	TCEA1	9606.ENSP00000301788	9606.ENSP00000428426	0	0.957	0.600	0	0.982
POLR2G	SUPT5H	9606.ENSP00000301788	9606.ENSP00000470252	0	0.971	0.600	0	0.987
POLR2G	POLR2H	9606.ENSP00000301788	9606.ENSP00000415536	0	0.940	0.900	0	0.993
POLR2G	POLR2K	9606.ENSP00000301788	9606.ENSP00000342889	0	0.990	0.900	0	0.998
POLR2G	POLR2L	9606.ENSP00000301788	9606.ENSP00000324124	0	0.981	0.900	0	0.998
POLR2H	POLR2I	9606.ENSP00000415536	9606.ENSP00000221859	0	0.982	0.900	0	0.998
POLR2H	TWISTNB	9606.ENSP00000415536	9606.ENSP00000222567	0	0.844	0.800	0	0.967
POLR2H	SUPT4H1	9606.ENSP00000415536	9606.ENSP00000225504	0	0.689	0.600	0	0.870
POLR2H	POLR3B	9606.ENSP00000415536	9606.ENSP00000228347	0	0.947	0.800	0	0.989
POLR2H	POLR2J	9606.ENSP00000415536	9606.ENSP00000292614	0	0.821	0.900	0	0.981
POLR2H	POLR3K	9606.ENSP00000415536	9606.ENSP00000293860	0	0.620	0.800	0	0.920
POLR2H	POLR3E	9606.ENSP00000415536	9606.ENSP00000299853	0	0.665	0.600	0	0.860
POLR2H	POLR2L	9606.ENSP00000415536	9606.ENSP00000324124	0	0.945	0.900	0	0.994
POLR2H	ZNRD1	9606.ENSP00000415536	9606.ENSP00000331111	0	0.946	0.800	0	0.988
POLR2H	POLR3C	9606.ENSP00000415536	9606.ENSP00000334564	0	0.947	0.600	0	0.978
POLR2H	POLR2K	9606.ENSP00000415536	9606.ENSP00000342889	0	0.940	0.900	0	0.993
POLR2H	POLR3H	9606.ENSP00000415536	9606.ENSP00000347345	0	0.961	0.600	0	0.983
POLR2H	POLR3A	9606.ENSP00000415536	9606.ENSP00000361446	0	0.981	0.800	0	0.996
POLR2H	POLR3F	9606.ENSP00000415536	9606.ENSP00000366828	0	0.844	0.600	0	0.934
POLR2H	TBP	9606.ENSP00000415536	9606.ENSP00000375942	0	0.689	0.600	0	0.870
POLR2H	POLR3D	9606.ENSP00000415536	9606.ENSP00000380904	0	0.944	0.600	0	0.976
POLR2H	TCEA1	9606.ENSP00000415536	9606.ENSP00000428426	0	0.731	0.600	0	0.887
POLR2H	SUPT5H	9606.ENSP00000415536	9606.ENSP00000470252	0	0.900	0.600	0	0.958
POLR2I	SUPT6H	9606.ENSP00000221859	9606.ENSP00000319104	0	0.800	0.600	0	0.916
POLR2I	TBP	9606.ENSP00000221859	9606.ENSP00000375942	0	0.871	0.600	0	0.946
POLR2I	SUPT5H	9606.ENSP00000221859	9606.ENSP00000470252	0	0.952	0.600	0	0.980
POLR2I	SUPT4H1	9606.ENSP00000221859	9606.ENSP00000225504	0	0.950	0.600	0	0.979
POLR2I	TCEA1	9606.ENSP00000221859	9606.ENSP00000428426	0	0.955	0.600	0	0.981
POLR2I	POLR2J	9606.ENSP00000221859	9606.ENSP00000292614	0	0.941	0.900	0	0.993
POLR2I	POLR2L	9606.ENSP00000221859	9606.ENSP00000324124	0	0.995	0.900	0	0.999
POLR2I	POLR2K	9606.ENSP00000221859	9606.ENSP00000342889	0	0.995	0.900	0	0.999
POLR2J	SUPT4H1	9606.ENSP00000292614	9606.ENSP00000225504	0	0.908	0.600	0	0.961
POLR2J	SUPT6H	9606.ENSP00000292614	9606.ENSP00000319104	0	0.813	0.600	0	0.922
POLR2J	TBP	9606.ENSP00000292614	9606.ENSP00000375942	0	0.859	0.600	0	0.941
POLR2J	TCEA1	9606.ENSP00000292614	9606.ENSP00000428426	0	0.907	0.600	0	0.961
POLR2J	SUPT5H	9606.ENSP00000292614	9606.ENSP00000470252	0	0.958	0.600	0	0.982
POLR2J	POLR2L	9606.ENSP00000292614	9606.ENSP00000324124	0	0.941	0.900	0	0.993
POLR2J	POLR2K	9606.ENSP00000292614	9606.ENSP00000342889	0	0.986	0.900	0	0.998
POLR2K	TWISTNB	9606.ENSP00000342889	9606.ENSP00000222567	0	0.844	0.800	0	0.967
POLR2K	SUPT4H1	9606.ENSP00000342889	9606.ENSP00000225504	0	0.934	0.600	0	0.972
POLR2K	POLR3B	9606.ENSP00000342889	9606.ENSP00000228347	0	0.789	0.800	0	0.955
POLR2K	POLR3K	9606.ENSP00000342889	9606.ENSP00000293860	0	0.559	0.800	0	0.908
POLR2K	POLR3E	9606.ENSP00000342889	9606.ENSP00000299853	0	0.609	0.600	0	0.837
POLR2K	SUPT6H	9606.ENSP00000342889	9606.ENSP00000319104	0	0.800	0.600	0	0.916
POLR2K	POLR2L	9606.ENSP00000342889	9606.ENSP00000324124	0	0.986	0.900	0	0.998
POLR2K	ZNRD1	9606.ENSP00000342889	9606.ENSP00000331111	0	0.838	0.800	0	0.966
POLR2K	POLR3C	9606.ENSP00000342889	9606.ENSP00000334564	0	0.572	0.600	0	0.821
POLR2K	POLR3D	9606.ENSP00000342889	9606.ENSP00000380904	0	0.551	0.600	0	0.812
POLR2K	POLR3F	9606.ENSP00000342889	9606.ENSP00000366828	0	0.559	0.600	0	0.816
POLR2K	POLR3H	9606.ENSP00000342889	9606.ENSP00000347345	0	0.609	0.600	0	0.836
POLR2K	TBP	9606.ENSP00000342889	9606.ENSP00000375942	0	0.871	0.600	0	0.946
POLR2K	POLR3A	9606.ENSP00000342889	9606.ENSP00000361446	0	0.559	0.800	0	0.908
POLR2K	SUPT5H	9606.ENSP00000342889	9606.ENSP00000470252	0	0.934	0.600	0	0.972
POLR2K	TCEA1	9606.ENSP00000342889	9606.ENSP00000428426	0	0.943	0.600	0	0.976
POLR2L	TWISTNB	9606.ENSP00000324124	9606.ENSP00000222567	0	0.844	0.800	0	0.967
POLR2L	SUPT4H1	9606.ENSP00000324124	9606.ENSP00000225504	0	0.934	0.600	0	0.972
POLR2L	POLR3B	9606.ENSP00000324124	9606.ENSP00000228347	0	0.824	0.800	0	0.963
POLR2L	POLR3K	9606.ENSP00000324124	9606.ENSP00000293860	0	0.559	0.800	0	0.908
POLR2L	POLR3E	9606.ENSP00000324124	9606.ENSP00000299853	0	0.559	0.600	0	0.816
POLR2L	SUPT6H	9606.ENSP00000324124	9606.ENSP00000319104	0	0.800	0.600	0	0.916
POLR2L	POLR3F	9606.ENSP00000324124	9606.ENSP00000366828	0	0.559	0.600	0	0.816
POLR2L	POLR3H	9606.ENSP00000324124	9606.ENSP00000347345	0	0.789	0.600	0	0.911
POLR2L	TBP	9606.ENSP00000324124	9606.ENSP00000375942	0	0.871	0.600	0	0.946
POLR2L	POLR3D	9606.ENSP00000324124	9606.ENSP00000380904	0	0.891	0.600	0	0.954
POLR2L	POLR3C	9606.ENSP00000324124	9606.ENSP00000334564	0	0.898	0.600	0	0.957
POLR2L	SUPT5H	9606.ENSP00000324124	9606.ENSP00000470252	0	0.914	0.600	0	0.964
POLR2L	ZNRD1	9606.ENSP00000324124	9606.ENSP00000331111	0	0.838	0.800	0	0.966
POLR2L	POLR3A	9606.ENSP00000324124	9606.ENSP00000361446	0	0.883	0.800	0	0.975
POLR2L	TCEA1	9606.ENSP00000324124	9606.ENSP00000428426	0	0.950	0.600	0	0.979
POLR3A	POLR3B	9606.ENSP00000361446	9606.ENSP00000228347	0	0.984	0.900	0	0.998
POLR3A	POLR3K	9606.ENSP00000361446	9606.ENSP00000293860	0	0.942	0.800	0	0.987
POLR3A	POLR3E	9606.ENSP00000361446	9606.ENSP00000299853	0	0.977	0.900	0	0.997
POLR3A	POLR3C	9606.ENSP00000361446	9606.ENSP00000334564	0	0.981	0.900	0	0.998
POLR3A	POLR3H	9606.ENSP00000361446	9606.ENSP00000347345	0	0.983	0.900	0	0.998
POLR3A	TBP	9606.ENSP00000361446	9606.ENSP00000375942	0	0.389	0.600	0	0.745
POLR3A	POLR3D	9606.ENSP00000361446	9606.ENSP00000380904	0	0.958	0.900	0	0.995
POLR3A	POLR3F	9606.ENSP00000361446	9606.ENSP00000366828	0	0.978	0.900	0	0.997
POLR3B	TBP	9606.ENSP00000228347	9606.ENSP00000375942	0	0.399	0.600	0	0.749
POLR3B	POLR3K	9606.ENSP00000228347	9606.ENSP00000293860	0	0.966	0.800	0	0.993
POLR3B	POLR3D	9606.ENSP00000228347	9606.ENSP00000380904	0	0.967	0.900	0	0.996
POLR3B	POLR3E	9606.ENSP00000228347	9606.ENSP00000299853	0	0.971	0.900	0	0.997
POLR3B	POLR3F	9606.ENSP00000228347	9606.ENSP00000366828	0	0.978	0.900	0	0.997
